device,length_um,corner,vgs_v,vds_v,ids_a,gm_s,gds_s,cgg_f,gm_id_per_v,gm_gds,ft_hz,vth_v,overdrive_v
nmos,0.13u,mos_sf,1.0500,0.6000,2.723742e-03,7.507223e-03,7.700701e-04,1.821250e-14,2.756217,9.748753,6.560393e+10,0.3905,0.6595
nmos,0.13u,mos_sf,1.0700,0.6000,2.874505e-03,7.563354e-03,8.224564e-04,1.826800e-14,2.631185,9.196055,6.589365e+10,0.3905,0.6795
nmos,0.13u,mos_sf,1.0900,0.6000,3.026277e-03,7.608490e-03,8.775211e-04,1.832110e-14,2.514142,8.670435,6.609476e+10,0.3905,0.6995
nmos,0.13u,mos_sf,1.1100,0.6000,3.178845e-03,7.643422e-03,9.352934e-04,1.837200e-14,2.404465,8.172218,6.621426e+10,0.3905,0.7195
nmos,0.13u,mos_sf,1.1300,0.6000,3.332013e-03,7.668904e-03,9.957952e-04,1.842070e-14,2.301583,7.701286,6.625937e+10,0.3905,0.7395
nmos,0.13u,mos_sf,1.1500,0.6000,3.485601e-03,7.689844e-03,1.059041e-03,1.846750e-14,2.206174,7.261139,6.627192e+10,0.3905,0.7595
nmos,0.13u,mos_ss,0.0500,0.6000,1.008777e-10,2.440378e-09,1.177547e-10,1.229950e-14,24.191452,20.724251,3.157837e+04,0.4212,-0.3712
nmos,0.13u,mos_ss,0.0700,0.6000,1.851541e-10,5.987266e-09,2.175572e-10,1.231280e-14,32.336664,27.520422,7.739125e+04,0.4212,-0.3512
nmos,0.13u,mos_ss,0.0900,0.6000,3.403683e-10,1.103389e-08,4.030533e-10,1.232620e-14,32.417502,27.375759,1.424687e+05,0.4212,-0.3312
nmos,0.13u,mos_ss,0.1100,0.6000,6.265099e-10,2.035392e-08,7.480155e-10,1.233980e-14,32.487787,27.210559,2.625186e+05,0.4212,-0.3112
nmos,0.13u,mos_ss,0.1300,0.6000,1.154525e-09,3.758149e-08,1.389934e-09,1.235360e-14,32.551474,27.038327,4.841730e+05,0.4212,-0.2912
nmos,0.13u,mos_ss,0.1500,0.6000,2.129769e-09,6.945272e-08,2.585204e-09,1.236750e-14,32.610447,26.865470,8.937735e+05,0.4212,-0.2712
nmos,0.13u,mos_ss,0.1700,0.6000,3.932634e-09,1.284609e-07,4.812204e-09,1.238150e-14,32.665359,26.694816,1.651269e+06,0.4212,-0.2512
nmos,0.13u,mos_ss,0.1900,0.6000,7.268206e-09,2.377868e-07,8.963859e-09,1.239570e-14,32.716024,26.527280,3.053070e+06,0.4212,-0.2312
nmos,0.13u,mos_ss,0.2100,0.6000,1.344411e-08,4.404459e-07,1.670724e-08,1.241010e-14,32.761254,26.362577,5.648556e+06,0.4212,-0.2112
nmos,0.13u,mos_ss,0.2300,0.6000,2.488604e-08,8.162259e-07,3.115442e-08,1.242490e-14,32.798545,26.199361,1.045533e+07,0.4212,-0.1912
nmos,0.13u,mos_ss,0.2500,0.6000,4.609314e-08,1.512908e-06,5.811085e-08,1.244030e-14,32.822845,26.034863,1.935538e+07,0.4212,-0.1712
nmos,0.13u,mos_ss,0.2700,0.6000,8.540236e-08,2.803320e-06,1.083871e-07,1.245690e-14,32.824854,25.863964,3.581647e+07,0.4212,-0.1512
nmos,0.13u,mos_ss,0.2900,0.6000,1.582260e-07,5.187826e-06,2.020377e-07,1.247560e-14,32.787443,25.677515,6.618264e+07,0.4212,-0.1312
nmos,0.13u,mos_ss,0.3100,0.6000,2.929154e-07,9.572452e-06,3.759893e-07,1.249830e-14,32.679921,25.459373,1.218968e+08,0.4212,-0.1112
nmos,0.13u,mos_ss,0.3300,0.6000,5.411240e-07,1.755892e-05,6.972790e-07,1.252790e-14,32.448977,25.182058,2.230692e+08,0.4212,-0.0912
nmos,0.13u,mos_ss,0.3500,0.6000,9.952723e-07,3.185654e-05,1.284431e-06,1.257020e-14,32.007864,24.802064,4.033449e+08,0.4212,-0.0712
nmos,0.13u,mos_ss,0.3700,0.6000,1.815386e-06,5.669590e-05,2.337069e-06,1.263430e-14,31.230769,24.259404,7.142012e+08,0.4212,-0.0512
nmos,0.13u,mos_ss,0.3900,0.6000,3.263108e-06,9.780545e-05,4.163088e-06,1.273390e-14,29.973096,23.493486,1.222424e+09,0.4212,-0.0312
nmos,0.13u,mos_ss,0.4100,0.6000,5.727604e-06,1.611921e-04,7.167803e-06,1.288600e-14,28.143025,22.488355,1.990883e+09,0.4212,-0.0112
nmos,0.13u,mos_ss,0.4300,0.6000,9.710791e-06,2.506041e-04,1.174840e-05,1.310530e-14,25.806765,21.330913,3.043416e+09,0.4212,0.0088
nmos,0.13u,mos_ss,0.4500,0.6000,1.575177e-05,3.657700e-04,1.809351e-05,1.339290e-14,23.220882,20.215536,4.346639e+09,0.4212,0.0288
nmos,0.13u,mos_ss,0.4700,0.6000,2.434159e-05,5.041548e-04,2.604769e-05,1.372990e-14,20.711663,19.355068,5.844087e+09,0.4212,0.0488
nmos,0.13u,mos_ss,0.4900,0.6000,3.591796e-05,6.647042e-04,3.521998e-05,1.408430e-14,18.506179,18.872930,7.511269e+09,0.4212,0.0688
nmos,0.13u,mos_ss,0.5100,0.6000,5.092976e-05,8.489587e-04,4.523844e-05,1.442600e-14,16.669207,18.766312,9.366143e+09,0.4212,0.0888
nmos,0.13u,mos_ss,0.5300,0.6000,6.987631e-05,1.058921e-03,5.590228e-05,1.473720e-14,15.154220,18.942358,1.143586e+10,0.4212,0.1088
nmos,0.13u,mos_ss,0.5500,0.6000,9.328661e-05,1.294932e-03,6.717157e-05,1.501210e-14,13.881220,19.277977,1.372858e+10,0.4212,0.1288
nmos,0.13u,mos_ss,0.5700,0.6000,1.216736e-04,1.555235e-03,7.909181e-05,1.525280e-14,12.782025,19.663667,1.622806e+10,0.4212,0.1488
nmos,0.13u,mos_ss,0.5900,0.6000,1.554960e-04,1.836557e-03,9.173016e-05,1.546480e-14,11.810960,20.021299,1.890080e+10,0.4212,0.1688
nmos,0.13u,mos_ss,0.6100,0.6000,1.951359e-04,2.134792e-03,1.051404e-04,1.565410e-14,10.940027,20.304203,2.170439e+10,0.4212,0.1888
nmos,0.13u,mos_ss,0.6300,0.6000,2.408877e-04,2.445492e-03,1.193485e-04,1.582630e-14,10.152000,20.490346,2.459274e+10,0.4212,0.2088
nmos,0.13u,mos_ss,0.6500,0.6000,2.929555e-04,2.764175e-03,1.343505e-04,1.598590e-14,9.435477,20.574356,2.752001e+10,0.4212,0.2288
nmos,0.13u,mos_ss,0.6700,0.6000,3.514547e-04,3.086511e-03,1.501163e-04,1.613630e-14,8.782102,20.560799,3.044276e+10,0.4212,0.2488
nmos,0.13u,mos_ss,0.6900,0.6000,4.164160e-04,3.408454e-03,1.665995e-04,1.627960e-14,8.185214,20.458969,3.332221e+10,0.4212,0.2688
nmos,0.13u,mos_ss,0.7100,0.6000,4.877928e-04,3.726322e-03,1.837494e-04,1.641740e-14,7.639149,20.279370,3.612402e+10,0.4212,0.2888
nmos,0.13u,mos_ss,0.7300,0.6000,5.654689e-04,4.036844e-03,2.015261e-04,1.655040e-14,7.138932,20.031371,3.881983e+10,0.4212,0.3088
nmos,0.13u,mos_ss,0.7500,0.6000,6.492666e-04,4.337183e-03,2.199128e-04,1.667860e-14,6.680126,19.722285,4.138741e+10,0.4212,0.3288
nmos,0.13u,mos_ss,0.7700,0.6000,7.389562e-04,4.624951e-03,2.389242e-04,1.680210e-14,6.258762,19.357399,4.380904e+10,0.4212,0.3488
nmos,0.13u,mos_ss,0.7900,0.6000,8.342646e-04,4.898215e-03,2.586089e-04,1.692040e-14,5.871297,18.940628,4.607309e+10,0.4212,0.3688
nmos,0.13u,mos_ss,0.8100,0.6000,9.348848e-04,5.155496e-03,2.790457e-04,1.703330e-14,5.514579,18.475454,4.817168e+10,0.4212,0.3888
nmos,0.13u,mos_ss,0.8300,0.6000,1.040484e-03,5.395760e-03,3.003354e-04,1.714060e-14,5.185817,17.965781,5.010104e+10,0.4212,0.4088
nmos,0.13u,mos_ss,0.8500,0.6000,1.150715e-03,5.618391e-03,3.225914e-04,1.724220e-14,4.882522,17.416431,5.186082e+10,0.4212,0.4288
nmos,0.13u,mos_ss,0.8700,0.6000,1.265220e-03,5.823154e-03,3.459318e-04,1.733810e-14,4.602483,16.833243,5.345359e+10,0.4212,0.4488
nmos,0.13u,mos_ss,0.8900,0.6000,1.383641e-03,6.010134e-03,3.704725e-04,1.742850e-14,4.343709,16.222888,5.488381e+10,0.4212,0.4688
nmos,0.13u,mos_ss,0.9100,0.6000,1.505625e-03,6.179687e-03,3.963230e-04,1.751350e-14,4.104400,15.592552,5.615826e+10,0.4212,0.4888
nmos,0.13u,mos_ss,0.9300,0.6000,1.630829e-03,6.332370e-03,4.235848e-04,1.759350e-14,3.882915,14.949474,5.728411e+10,0.4212,0.5088
nmos,0.13u,mos_ss,0.9500,0.6000,1.758920e-03,6.468891e-03,4.523502e-04,1.766890e-14,3.677763,14.300626,5.826939e+10,0.4212,0.5288
nmos,0.13u,mos_ss,0.9700,0.6000,1.889584e-03,6.590060e-03,4.827026e-04,1.773990e-14,3.487572,13.652423,5.912325e+10,0.4212,0.5488
nmos,0.13u,mos_ss,0.9900,0.6000,2.022523e-03,6.696745e-03,5.147172e-04,1.780690e-14,3.311085,13.010533,5.985433e+10,0.4212,0.5688
nmos,0.13u,mos_ss,1.0100,0.6000,2.157454e-03,6.789842e-03,5.484611e-04,1.787020e-14,3.147155,12.379806,6.047145e+10,0.4212,0.5888
nmos,0.13u,mos_ss,1.0300,0.6000,2.294116e-03,6.870251e-03,5.839949e-04,1.793010e-14,2.994727,11.764231,6.098317e+10,0.4212,0.6088
nmos,0.13u,mos_ss,1.0500,0.6000,2.432264e-03,6.938856e-03,6.213724e-04,1.798690e-14,2.852838,11.166985,6.139764e+10,0.4212,0.6288
nmos,0.13u,mos_ss,1.0700,0.6000,2.571671e-03,6.996510e-03,6.606418e-04,1.804090e-14,2.720609,10.590474,6.172248e+10,0.4212,0.6488
nmos,0.13u,mos_ss,1.0900,0.6000,2.712125e-03,7.044032e-03,7.018456e-04,1.809220e-14,2.597237,10.036441,6.196552e+10,0.4212,0.6688
nmos,0.13u,mos_ss,1.1100,0.6000,2.853432e-03,7.082194e-03,7.450215e-04,1.814110e-14,2.481992,9.506026,6.213329e+10,0.4212,0.6888
nmos,0.13u,mos_ss,1.1300,0.6000,2.995412e-03,7.111725e-03,7.902022e-04,1.818790e-14,2.374206,8.999880,6.223182e+10,0.4212,0.7088
nmos,0.13u,mos_ss,1.1500,0.6000,3.137901e-03,7.137115e-03,8.374157e-04,1.823260e-14,2.274487,8.522786,6.230089e+10,0.4212,0.7288
nmos,0.13u,mos_tt,0.0500,0.6000,1.498188e-09,3.483205e-08,1.744182e-09,1.258770e-14,23.249452,19.970422,4.404055e+05,0.3598,-0.3098
nmos,0.13u,mos_tt,0.0700,0.6000,2.610093e-09,7.635837e-08,3.065582e-09,1.260280e-14,29.255038,24.908278,9.642946e+05,0.3598,-0.2898
nmos,0.13u,mos_tt,0.0900,0.6000,4.552523e-09,1.334704e-07,5.394633e-09,1.261810e-14,29.317897,24.741331,1.683492e+06,0.3598,-0.2698
nmos,0.13u,mos_tt,0.1100,0.6000,7.948909e-09,2.335007e-07,9.502101e-09,1.263370e-14,29.375188,24.573586,2.941560e+06,0.3598,-0.2498
nmos,0.13u,mos_tt,0.1300,0.6000,1.389255e-08,4.088177e-07,1.674976e-08,1.264960e-14,29.427117,24.407377,5.143669e+06,0.3598,-0.2298
nmos,0.13u,mos_tt,0.1500,0.6000,2.430162e-08,7.162348e-07,2.954374e-08,1.266580e-14,29.472718,24.243200,9.000009e+06,0.3598,-0.2098
nmos,0.13u,mos_tt,0.1700,0.6000,4.254194e-08,1.255398e-06,5.213410e-08,1.268260e-14,29.509656,24.080170,1.575409e+07,0.3598,-0.1898
nmos,0.13u,mos_tt,0.1900,0.6000,7.451754e-08,2.200757e-06,9.202037e-08,1.270010e-14,29.533409,23.915976,2.757942e+07,0.3598,-0.1698
nmos,0.13u,mos_tt,0.2100,0.6000,1.305722e-07,3.856563e-06,1.624069e-07,1.271900e-14,29.535866,23.746300,4.825781e+07,0.3598,-0.1498
nmos,0.13u,mos_tt,0.2300,0.6000,2.287801e-07,6.749679e-06,2.864440e-07,1.274020e-14,29.502911,23.563695,8.431930e+07,0.3598,-0.1298
nmos,0.13u,mos_tt,0.2500,0.6000,4.005594e-07,1.178070e-05,5.044025e-07,1.276530e-14,29.410619,23.355753,1.468792e+08,0.3598,-0.1098
nmos,0.13u,mos_tt,0.2700,0.6000,7.000082e-07,2.045403e-05,8.853592e-07,1.279710e-14,29.219701,23.102522,2.543826e+08,0.3598,-0.0898
nmos,0.13u,mos_tt,0.2900,0.6000,1.218720e-06,3.518339e-05,1.544903e-06,1.284020e-14,28.869133,22.773851,4.360999e+08,0.3598,-0.0698
nmos,0.13u,mos_tt,0.3100,0.6000,2.107344e-06,5.958123e-05,2.668282e-06,1.290180e-14,28.273139,22.329435,7.349864e+08,0.3598,-0.0498
nmos,0.13u,mos_tt,0.3300,0.6000,3.601970e-06,9.844724e-05,4.531073e-06,1.299240e-14,27.331499,21.727136,1.205964e+09,0.3598,-0.0298
nmos,0.13u,mos_tt,0.3500,0.6000,6.045234e-06,1.569749e-04,7.493937e-06,1.312510e-14,25.966720,20.946920,1.903477e+09,0.3598,-0.0098
nmos,0.13u,mos_tt,0.3700,0.6000,9.880967e-06,2.389816e-04,1.193334e-05,1.331240e-14,24.186054,20.026380,2.857118e+09,0.3598,0.0102
nmos,0.13u,mos_tt,0.3900,0.6000,1.560450e-05,3.452262e-04,1.809463e-05,1.355950e-14,22.123503,19.078931,4.052100e+09,0.3598,0.0302
nmos,0.13u,mos_tt,0.4100,0.6000,2.369002e-05,4.738652e-04,2.594880e-05,1.385810e-14,20.002735,18.261546,5.442159e+09,0.3598,0.0502
nmos,0.13u,mos_tt,0.4300,0.6000,3.455911e-05,6.232198e-04,3.519926e-05,1.418690e-14,18.033445,17.705480,6.991556e+09,0.3598,0.0702
nmos,0.13u,mos_tt,0.4500,0.6000,4.861881e-05,7.939215e-04,4.545967e-05,1.452010e-14,16.329513,17.464304,8.702181e+09,0.3598,0.0902
nmos,0.13u,mos_tt,0.4700,0.6000,6.631597e-05,9.882806e-04,5.644235e-05,1.483720e-14,14.902603,17.509558,1.060104e+10,0.3598,0.1102
nmos,0.13u,mos_tt,0.4900,0.6000,8.815003e-05,1.208240e-03,6.802585e-05,1.512660e-14,13.706632,17.761483,1.271253e+10,0.3598,0.1302
nmos,0.13u,mos_tt,0.5100,0.6000,1.146456e-04,1.454108e-03,8.021979e-05,1.538490e-14,12.683505,18.126550,1.504257e+10,0.3598,0.1502
nmos,0.13u,mos_tt,0.5300,0.6000,1.463143e-04,1.724498e-03,9.310185e-05,1.561390e-14,11.786257,18.522704,1.757808e+10,0.3598,0.1702
nmos,0.13u,mos_tt,0.5500,0.6000,1.836255e-04,2.016838e-03,1.067697e-04,1.581740e-14,10.983431,18.889610,2.029346e+10,0.3598,0.1902
nmos,0.13u,mos_tt,0.5700,0.6000,2.269879e-04,2.327867e-03,1.213150e-04,1.600010e-14,10.255467,19.188616,2.315558e+10,0.3598,0.2102
nmos,0.13u,mos_tt,0.5900,0.6000,2.767402e-04,2.653988e-03,1.368129e-04,1.616630e-14,9.590179,19.398668,2.612814e+10,0.3598,0.2302
nmos,0.13u,mos_tt,0.6100,0.6000,3.331474e-04,2.991473e-03,1.533207e-04,1.631970e-14,8.979428,19.511214,2.917380e+10,0.3598,0.2502
nmos,0.13u,mos_tt,0.6300,0.6000,3.963991e-04,3.336585e-03,1.708817e-04,1.646310e-14,8.417237,19.525701,3.225601e+10,0.3598,0.2702
nmos,0.13u,mos_tt,0.6500,0.6000,4.666108e-04,3.685657e-03,1.895320e-04,1.659880e-14,7.898782,19.446094,3.533933e+10,0.3598,0.2902
nmos,0.13u,mos_tt,0.6700,0.6000,5.438254e-04,4.035151e-03,2.093087e-04,1.672840e-14,7.419938,19.278468,3.839065e+10,0.3598,0.3102
nmos,0.13u,mos_tt,0.6900,0.6000,6.280168e-04,4.381711e-03,2.302601e-04,1.685300e-14,6.977060,19.029398,4.137963e+10,0.3598,0.3302
nmos,0.13u,mos_tt,0.7100,0.6000,7.190939e-04,4.722205e-03,2.524535e-04,1.697340e-14,6.566882,18.705247,4.427883e+10,0.3598,0.3502
nmos,0.13u,mos_tt,0.7300,0.6000,8.169050e-04,5.053770e-03,2.759823e-04,1.708980e-14,6.186484,18.311935,4.706506e+10,0.3598,0.3702
nmos,0.13u,mos_tt,0.7500,0.6000,9.212446e-04,5.373857e-03,3.009679e-04,1.720240e-14,5.833258,17.855250,4.971841e+10,0.3598,0.3902
nmos,0.13u,mos_tt,0.7700,0.6000,1.031859e-03,5.680268e-03,3.275597e-04,1.731130e-14,5.504888,17.341169,5.222269e+10,0.3598,0.4102
nmos,0.13u,mos_tt,0.7900,0.6000,1.148455e-03,5.971176e-03,3.559304e-04,1.741640e-14,5.199312,16.776246,5.456594e+10,0.3598,0.4302
nmos,0.13u,mos_tt,0.8100,0.6000,1.270706e-03,6.245147e-03,3.862691e-04,1.751770e-14,4.914706,16.167866,5.673953e+10,0.3598,0.4502
nmos,0.13u,mos_tt,0.8300,0.6000,1.398261e-03,6.501128e-03,4.187742e-04,1.761510e-14,4.649438,15.524185,5.873862e+10,0.3598,0.4702
nmos,0.13u,mos_tt,0.8500,0.6000,1.530751e-03,6.738438e-03,4.536450e-04,1.770850e-14,4.402047,14.853989,6.056164e+10,0.3598,0.4902
nmos,0.13u,mos_tt,0.8700,0.6000,1.667799e-03,6.956731e-03,4.910757e-04,1.779800e-14,4.171205,14.166311,6.220913e+10,0.3598,0.5102
nmos,0.13u,mos_tt,0.8900,0.6000,1.809021e-03,7.155960e-03,5.312494e-04,1.788370e-14,3.955709,13.470058,6.368405e+10,0.3598,0.5302
nmos,0.13u,mos_tt,0.9100,0.6000,1.954037e-03,7.336330e-03,5.743348e-04,1.796560e-14,3.754448,12.773612,6.499161e+10,0.3598,0.5502
nmos,0.13u,mos_tt,0.9300,0.6000,2.102474e-03,7.498251e-03,6.204837e-04,1.804380e-14,3.566394,12.084525,6.613816e+10,0.3598,0.5702
nmos,0.13u,mos_tt,0.9500,0.6000,2.253967e-03,7.642296e-03,6.698298e-04,1.811860e-14,3.390598,11.409310,6.713042e+10,0.3598,0.5902
nmos,0.13u,mos_tt,0.9700,0.6000,2.408166e-03,7.769157e-03,7.224884e-04,1.819010e-14,3.226172,10.753331,6.797652e+10,0.3598,0.6102
nmos,0.13u,mos_tt,0.9900,0.6000,2.564733e-03,7.879614e-03,7.785569e-04,1.825840e-14,3.072294,10.120794,6.868507e+10,0.3598,0.6302
nmos,0.13u,mos_tt,1.0100,0.6000,2.723350e-03,7.974497e-03,8.381153e-04,1.832380e-14,2.928194,9.514797,6.926405e+10,0.3598,0.6502
nmos,0.13u,mos_tt,1.0300,0.6000,2.883713e-03,8.054671e-03,9.012271e-04,1.838650e-14,2.793160,8.937449,6.972185e+10,0.3598,0.6702
nmos,0.13u,mos_tt,1.0500,0.6000,3.045537e-03,8.121008e-03,9.679405e-04,1.844650e-14,2.666527,8.389987,7.006741e+10,0.3598,0.6902
nmos,0.13u,mos_tt,1.0700,0.6000,3.208554e-03,8.174375e-03,1.038289e-03,1.850410e-14,2.547682,7.872928,7.030832e+10,0.3598,0.7102
nmos,0.13u,mos_tt,1.0900,0.6000,3.372512e-03,8.215622e-03,1.112295e-03,1.855940e-14,2.436054,7.386190,7.045254e+10,0.3598,0.7302
nmos,0.13u,mos_tt,1.1100,0.6000,3.537179e-03,8.245575e-03,1.189964e-03,1.861260e-14,2.331116,6.929264,7.050729e+10,0.3598,0.7502
nmos,0.13u,mos_tt,1.1300,0.6000,3.702335e-03,8.265027e-03,1.271295e-03,1.866380e-14,2.232382,6.501266,7.047975e+10,0.3598,0.7702
nmos,0.13u,mos_tt,1.1500,0.6000,3.867780e-03,8.279422e-03,1.356273e-03,1.871320e-14,2.140613,6.104539,7.041612e+10,0.3598,0.7902
nmos,0.26u,mos_ff,0.0500,0.6000,4.904575e-08,1.185585e-06,4.765191e-08,1.487310e-14,24.173043,24.880115,1.268678e+07,0.1989,-0.1489
nmos,0.26u,mos_ff,0.0700,0.6000,8.916445e-08,2.826284e-06,8.740825e-08,1.488490e-14,31.697431,32.334293,3.021969e+07,0.1989,-0.1289
nmos,0.26u,mos_ff,0.0900,0.6000,1.620971e-07,5.131596e-06,1.602299e-07,1.490810e-14,31.657544,32.026457,5.478357e+07,0.1989,-0.1089
nmos,0.26u,mos_ff,0.1100,0.6000,2.944283e-07,9.285876e-06,2.931738e-07,1.495110e-14,31.538667,31.673622,9.884845e+07,0.1989,-0.0889
nmos,0.26u,mos_ff,0.1300,0.6000,5.335322e-07,1.669163e-05,5.343056e-07,1.502840e-14,31.285141,31.239856,1.767690e+08,0.1989,-0.0689
nmos,0.26u,mos_ff,0.1500,0.6000,9.620935e-07,2.964271e-05,9.664680e-07,1.516430e-14,30.810633,30.671176,3.111112e+08,0.1989,-0.0489
nmos,0.26u,mos_ff,0.1700,0.6000,1.719240e-06,5.157582e-05,1.724915e-06,1.539680e-14,29.999197,29.900499,5.331333e+08,0.1989,-0.0289
nmos,0.26u,mos_ff,0.1900,0.6000,3.025126e-06,8.692408e-05,3.010441e-06,1.577800e-14,28.734036,28.874201,8.768156e+08,0.1989,-0.0089
nmos,0.26u,mos_ff,0.2100,0.6000,5.196204e-06,1.401227e-04,5.075992e-06,1.636330e-14,26.966359,27.604988,1.362880e+09,0.1989,0.0111
nmos,0.26u,mos_ff,0.2300,0.6000,8.630033e-06,2.139195e-04,8.159941e-06,1.718450e-14,24.787796,26.215815,1.981224e+09,0.1989,0.0311
nmos,0.26u,mos_ff,0.2500,0.6000,1.375299e-05,3.083703e-04,1.237958e-05,1.821680e-14,22.422055,24.909593,2.694143e+09,0.1989,0.0511
nmos,0.26u,mos_ff,0.2700,0.6000,2.096484e-05,4.217518e-04,1.767044e-05,1.937400e-14,20.117101,23.867646,3.464637e+09,0.1989,0.0711
nmos,0.26u,mos_ff,0.2900,0.6000,3.062306e-05,5.523696e-04,2.384033e-05,2.054600e-14,18.037701,23.169545,4.278806e+09,0.1989,0.0911
nmos,0.26u,mos_ff,0.3100,0.6000,4.305963e-05,6.992865e-04,3.068341e-05,2.164540e-14,16.239956,22.790378,5.141735e+09,0.1989,0.1111
nmos,0.26u,mos_ff,0.3300,0.6000,5.859452e-05,8.618220e-04,3.805562e-05,2.262620e-14,14.708236,22.646379,6.062142e+09,0.1989,0.1311
nmos,0.26u,mos_ff,0.3500,0.6000,7.753251e-05,1.038957e-03,4.588708e-05,2.347760e-14,13.400276,22.641602,7.043102e+09,0.1989,0.1511
nmos,0.26u,mos_ff,0.3700,0.6000,1.001528e-04,1.229192e-03,5.416311e-05,2.420890e-14,12.273167,22.694266,8.080994e+09,0.1989,0.1711
nmos,0.26u,mos_ff,0.3900,0.6000,1.267002e-04,1.430687e-03,6.290267e-05,2.483730e-14,11.291908,22.744456,9.167700e+09,0.1989,0.1911
nmos,0.26u,mos_ff,0.4100,0.6000,1.573803e-04,1.641449e-03,7.214400e-05,2.538150e-14,10.429825,22.752398,1.029272e+10,0.1989,0.2111
nmos,0.26u,mos_ff,0.4300,0.6000,1.923581e-04,1.859456e-03,8.193762e-05,2.585820e-14,9.666637,22.693556,1.144479e+10,0.1989,0.2311
nmos,0.26u,mos_ff,0.4500,0.6000,2.317585e-04,2.082729e-03,9.234404e-05,2.628180e-14,8.986635,22.554016,1.261240e+10,0.1989,0.2511
nmos,0.26u,mos_ff,0.4700,0.6000,2.756673e-04,2.309371e-03,1.034344e-04,2.666370e-14,8.377385,22.326914,1.378458e+10,0.1989,0.2711
nmos,0.26u,mos_ff,0.4900,0.6000,3.241333e-04,2.537575e-03,1.152925e-04,2.701300e-14,7.828801,22.009888,1.495086e+10,0.1989,0.2911
nmos,0.26u,mos_ff,0.5100,0.6000,3.771703e-04,2.765639e-03,1.280173e-04,2.733680e-14,7.332600,21.603635,1.610156e+10,0.1989,0.3111
nmos,0.26u,mos_ff,0.5300,0.6000,4.347589e-04,2.991965e-03,1.417262e-04,2.764070e-14,6.881895,21.110881,1.722771e+10,0.1989,0.3311
nmos,0.26u,mos_ff,0.5500,0.6000,4.968489e-04,3.215061e-03,1.565568e-04,2.792870e-14,6.470903,20.536067,1.832140e+10,0.1989,0.3511
nmos,0.26u,mos_ff,0.5700,0.6000,5.633614e-04,3.433546e-03,1.726693e-04,2.820420e-14,6.094748,19.885098,1.937533e+10,0.1989,0.3711
nmos,0.26u,mos_ff,0.5900,0.6000,6.341908e-04,3.646153e-03,1.902466e-04,2.846960e-14,5.749300,19.165404,2.038326e+10,0.1989,0.3911
nmos,0.26u,mos_ff,0.6100,0.6000,7.092075e-04,3.851734e-03,2.094939e-04,2.872660e-14,5.431040,18.385900,2.133989e+10,0.1989,0.4111
nmos,0.26u,mos_ff,0.6300,0.6000,7.882601e-04,4.049260e-03,2.306370e-04,2.897660e-14,5.136959,17.556853,2.224070e+10,0.1989,0.4311
nmos,0.26u,mos_ff,0.6500,0.6000,8.711779e-04,4.237833e-03,2.539185e-04,2.922050e-14,4.864486,16.689737,2.308215e+10,0.1989,0.4511
nmos,0.26u,mos_ff,0.6700,0.6000,9.577734e-04,4.416678e-03,2.795940e-04,2.945910e-14,4.611402,15.796755,2.386143e+10,0.1989,0.4711
nmos,0.26u,mos_ff,0.6900,0.6000,1.047845e-03,4.585151e-03,3.079271e-04,2.969290e-14,4.375791,14.890378,2.457656e+10,0.1989,0.4911
nmos,0.26u,mos_ff,0.7100,0.6000,1.141179e-03,4.742737e-03,3.391833e-04,2.992210e-14,4.155997,13.982814,2.522651e+10,0.1989,0.5111
nmos,0.26u,mos_ff,0.7300,0.6000,1.237555e-03,4.889043e-03,3.736249e-04,3.014710e-14,3.950566,13.085431,2.581062e+10,0.1989,0.5311
nmos,0.26u,mos_ff,0.7500,0.6000,1.336741e-03,5.023796e-03,4.115051e-04,3.036790e-14,3.758242,12.208344,2.632918e+10,0.1989,0.5511
nmos,0.26u,mos_ff,0.7700,0.6000,1.438506e-03,5.146836e-03,4.530631e-04,3.058470e-14,3.577904,11.360086,2.678282e+10,0.1989,0.5711
nmos,0.26u,mos_ff,0.7900,0.6000,1.542615e-03,5.258106e-03,4.985194e-04,3.079750e-14,3.408567,10.547445,2.717278e+10,0.1989,0.5911
nmos,0.26u,mos_ff,0.8100,0.6000,1.648831e-03,5.357645e-03,5.480719e-04,3.100630e-14,3.249360,9.775442,2.750072e+10,0.1989,0.6111
nmos,0.26u,mos_ff,0.8300,0.6000,1.756920e-03,5.445579e-03,6.018929e-04,3.121110e-14,3.099503,9.047422,2.776867e+10,0.1989,0.6311
nmos,0.26u,mos_ff,0.8500,0.6000,1.866654e-03,5.522108e-03,6.601268e-04,3.141190e-14,2.958292,8.365223,2.797891e+10,0.1989,0.6511
nmos,0.26u,mos_ff,0.8700,0.6000,1.977805e-03,5.587496e-03,7.228885e-04,3.160880e-14,2.825100,7.729402,2.813386e+10,0.1989,0.6711
nmos,0.26u,mos_ff,0.8900,0.6000,2.090154e-03,5.642066e-03,7.902624e-04,3.180160e-14,2.699354,7.139484,2.823640e+10,0.1989,0.6911
nmos,0.26u,mos_ff,0.9100,0.6000,2.203487e-03,5.686183e-03,8.623027e-04,3.199040e-14,2.580538,6.594184,2.828924e+10,0.1989,0.7111
nmos,0.26u,mos_ff,0.9300,0.6000,2.317601e-03,5.720254e-03,9.390335e-04,3.217520e-14,2.468179,6.091640,2.829529e+10,0.1989,0.7311
